,index,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment,Cluster
3799,3799,2087.0,335,5,142420.0,1,1,3,113,Hibernating,1
3800,3800,2086.0,32,5,11940.0,3,1,1,311,Promising,5
3801,3801,2081.0,360,4,18108.0,1,1,1,111,Hibernating,1
3802,3802,2079.0,47,7,51942.0,3,1,2,312,Promising,5
3803,3803,2072.0,134,23,57265.0,2,2,2,222,Hibernating,5
3804,3804,2071.0,12,20,36985.0,4,2,1,421,Potential loyalists,5
3805,3805,2061.0,241,9,16053.0,1,1,1,111,Hibernating,1
3806,3806,2054.0,67,16,53359.0,2,1,2,212,Hibernating,5
3807,3807,2052.0,23,15,29692.0,3,1,1,311,Promising,5
3808,3808,2048.0,134,21,50252.0,2,2,2,222,Hibernating,5
3809,3809,2031.0,12,8,36575.0,4,1,1,411,New customers,5
3810,3810,2030.0,343,3,93264.0,1,1,3,113,Hibernating,1
3811,3811,2029.0,85,23,63861.0,2,2,2,222,Hibernating,5
3812,3812,2028.0,183,2,95933.0,1,1,3,113,Hibernating,1
3813,3813,2018.0,282,15,61264.0,1,1,2,112,Hibernating,1
3814,3814,2017.0,259,5,11792.0,1,1,1,111,Hibernating,1
3815,3815,2016.0,25,33,58267.0,3,2,2,322,Potential loyalists,5
3816,3816,2015.0,213,47,106884.0,1,3,3,133,At risk,1
3817,3817,2013.0,173,49,114768.0,1,3,3,133,At risk,1
3818,3818,2008.0,376,1,12024.0,1,1,1,111,Hibernating,1
3819,3819,2002.0,214,5,38566.0,1,1,1,111,Hibernating,1
3820,3820,2001.0,73,57,142597.0,2,3,3,233,At risk,5
3821,3821,1990.0,279,3,16431.0,1,1,1,111,Hibernating,1
3822,3822,1986.0,152,12,79400.0,1,1,2,112,Hibernating,1
3823,3823,1984.0,32,3,69200.0,3,1,2,312,Promising,5
3824,3824,1983.0,202,5,14862.0,1,1,1,111,Hibernating,1
3825,3825,1973.0,74,7,67824.0,2,1,2,212,Hibernating,5
3826,3826,1962.0,34,20,16507.0,3,2,1,321,Potential loyalists,5
3827,3827,1961.0,173,20,20341.0,1,2,1,121,Hibernating,1
3828,3828,1956.0,160,12,19567.0,1,1,1,111,Hibernating,1
3829,3829,1951.0,48,77,61836.0,3,3,2,332,Loyal customers,5
3830,3830,1946.0,16,4,39520.0,4,1,2,412,New customers,5
3831,3831,1939.0,38,21,13343.0,3,2,1,321,Potential loyalists,5
3832,3832,1933.0,50,6,51724.0,3,1,2,312,Promising,5
3833,3833,1930.0,250,13,30522.0,1,1,1,111,Hibernating,1
3834,3834,1928.0,275,5,14892.0,1,1,1,111,Hibernating,1
3835,3835,1926.0,9,27,35091.0,4,2,1,421,Potential loyalists,5
3836,3836,1925.0,66,59,92390.0,2,3,3,233,At risk,5
3837,3837,1924.0,148,42,55050.0,1,3,2,132,At risk,5
3838,3838,1916.0,79,14,37871.0,2,1,1,211,Hibernating,5
3839,3839,1915.0,17,3,11822.0,4,1,1,411,New customers,5
3840,3840,1913.0,57,34,182344.0,2,2,3,223,Hibernating,5
3841,3841,1911.0,298,10,237285.0,1,1,4,114,Hibernating,1
3842,3842,1899.0,96,12,36440.0,2,1,1,211,Hibernating,5
3843,3843,1897.0,18,27,137310.0,4,2,3,423,Potential loyalists,5
3844,3844,1894.0,75,9,33220.0,2,1,1,211,Hibernating,5
3845,3845,1892.0,159,17,73989.0,1,1,2,112,Hibernating,1
3846,3846,1889.0,26,20,46762.0,3,2,2,322,Potential loyalists,5
3847,3847,1880.0,255,7,14797.0,1,1,1,111,Hibernating,1
3848,3848,1879.0,338,10,19230.0,1,1,1,111,Hibernating,1
3849,3849,1877.0,81,6,227500.0,2,1,4,214,Hibernating,5
3850,3850,1873.0,27,11,68888.0,3,1,2,312,Promising,5
3851,3851,1868.0,211,28,61344.0,1,2,2,122,Hibernating,1
3852,3852,1861.0,17,4,14376.0,4,1,1,411,New customers,5
3853,3853,1860.0,32,11,32664.0,3,1,1,311,Promising,5
3854,3854,1858.0,54,6,20682.0,2,1,1,211,Hibernating,5
3855,3855,1857.0,20,11,26212.0,3,1,1,311,Promising,5
3856,3856,1853.0,120,20,79087.0,2,2,2,222,Hibernating,5
3857,3857,1849.0,25,28,70133.0,3,2,2,322,Potential loyalists,5
3858,3858,1846.0,149,13,38098.0,1,1,1,111,Hibernating,1
3859,3859,1842.0,268,4,7944.0,1,1,1,111,Hibernating,1
3860,3860,1834.0,11,29,145640.0,4,2,3,423,Potential loyalists,5
3861,3861,1832.0,369,2,5468.0,1,1,1,111,Hibernating,1
3862,3862,1830.0,66,13,34354.0,2,1,1,211,Hibernating,5
3863,3863,1827.0,200,4,27391.0,1,1,1,111,Hibernating,1
3864,3864,1820.0,9,12,42045.0,4,1,2,412,New customers,5
3865,3865,1813.0,167,6,14052.0,1,1,1,111,Hibernating,1
3866,3866,1810.0,67,2,763.0,2,1,1,211,Hibernating,5
3867,3867,1808.0,30,6,26712.0,3,1,1,311,Promising,5
3868,3868,1805.0,27,15,44303.0,3,1,2,312,Promising,5
3869,3869,1804.0,320,6,21854.0,1,1,1,111,Hibernating,1
3870,3870,1802.0,282,41,43206.0,1,2,2,122,Hibernating,1
3871,3871,1794.0,21,5,22966.0,3,1,1,311,Promising,5
3872,3872,1791.0,48,6,33570.0,3,1,1,311,Promising,5
3873,3873,1788.0,299,5,10638.0,1,1,1,111,Hibernating,1
3874,3874,1781.0,88,30,66570.0,2,2,2,222,Hibernating,5
3875,3875,1775.0,12,59,184082.0,4,3,3,433,Champions,5
3876,3876,1771.0,8,17,136049.0,4,1,3,413,New customers,5
3877,3877,1765.0,374,71,41251.0,1,3,2,132,At risk,1
3878,3878,1764.0,275,10,30342.0,1,1,1,111,Hibernating,1
3879,3879,1760.0,7,37,77497.0,4,2,2,422,Potential loyalists,5
3880,3880,1756.0,26,10,20408.0,3,1,1,311,Promising,5
3881,3881,1754.0,31,25,107659.0,3,2,3,323,Potential loyalists,5
3882,3882,1751.0,16,196,612321.0,4,4,4,444,Champions,5
3883,3883,1749.0,199,1,25300.0,1,1,1,111,Hibernating,1
3884,3884,1743.0,215,8,14899.0,1,1,1,111,Hibernating,1
3885,3885,1739.0,265,8,18819.0,1,1,1,111,Hibernating,1
3886,3886,1737.0,31,71,246838.0,3,3,4,334,Loyal customers,5
3887,3887,1735.0,209,13,15043.0,1,1,1,111,Hibernating,1
3888,3888,1731.0,194,2,9472.0,1,1,1,111,Hibernating,1
3889,3889,1730.0,77,7,53090.0,2,1,2,212,Hibernating,5
3890,3890,1716.0,27,4,12447.0,3,1,1,311,Promising,5
3891,3891,1710.0,9,49,252618.0,4,3,4,434,Champions,5
3892,3892,1708.0,78,29,13846.0,2,2,1,221,Hibernating,5
3893,3893,1700.0,63,2,9908.0,2,1,1,211,Hibernating,5
3894,3894,1699.0,23,7,16182.0,3,1,1,311,Promising,5
3895,3895,1696.0,51,16,53641.0,3,1,2,312,Promising,5
3896,3896,1694.0,267,20,39890.0,1,2,2,122,Hibernating,1
3897,3897,1693.0,263,8,16714.0,1,1,1,111,Hibernating,1
3898,3898,1684.0,185,21,38409.0,1,2,1,121,Hibernating,1
3899,3899,1681.0,246,20,46434.0,1,2,2,122,Hibernating,1
3900,3900,1680.0,11,16,69108.0,4,1,2,412,New customers,5
3901,3901,1679.0,250,3,43984.0,1,1,2,112,Hibernating,1
3902,3902,1678.0,79,3,204930.0,2,1,3,213,Hibernating,5
3903,3903,1677.0,5,20,205119.0,4,2,3,423,Potential loyalists,5
3904,3904,1674.0,279,2,74400.0,1,1,2,112,Hibernating,1
3905,3905,1673.0,15,7,27996.0,4,1,1,411,New customers,5
3906,3906,1672.0,306,25,45334.0,1,2,2,122,Hibernating,1
3907,3907,1664.0,374,3,4386.0,1,1,1,111,Hibernating,1
3908,3908,1662.0,277,19,45450.0,1,2,2,122,Hibernating,1
3909,3909,1660.0,171,100,124958.0,1,3,3,133,At risk,1
3910,3910,1658.0,41,6,15354.0,3,1,1,311,Promising,5
3911,3911,1657.0,17,17,21507.0,4,1,1,411,New customers,5
3912,3912,1654.0,380,1,4392.0,1,1,1,111,Hibernating,1
3913,3913,1649.0,58,33,176068.0,2,2,3,223,Hibernating,5
3914,3914,1648.0,113,4,167200.0,2,1,3,213,Hibernating,5
3915,3915,1635.0,155,4,72480.0,1,1,2,112,Hibernating,1
3916,3916,1630.0,189,5,11411.0,1,1,1,111,Hibernating,1
3917,3917,1625.0,58,10,41700.0,2,1,2,212,Hibernating,5
3918,3918,1613.0,109,12,40506.0,2,1,2,212,Hibernating,5
3919,3919,1612.0,33,17,115313.0,3,1,3,313,Promising,5
3920,3920,1611.0,5,4,36978.0,4,1,1,411,New customers,5
3921,3921,1610.0,67,16,35220.0,2,1,1,211,Hibernating,5
3922,3922,1609.0,37,18,38560.0,3,2,1,321,Potential loyalists,5
3923,3923,1608.0,18,101,264900.0,4,4,4,444,Champions,5
3924,3924,1605.0,189,23,34334.0,1,2,1,121,Hibernating,1
3925,3925,1604.0,12,68,172447.0,4,3,3,433,Champions,5
3926,3926,1596.0,185,10,35553.0,1,1,1,111,Hibernating,1
3927,3927,1595.0,89,7,42345.0,2,1,2,212,Hibernating,5
3928,3928,1589.0,26,7,19152.0,3,1,1,311,Promising,5
3929,3929,1576.0,20,10,175220.0,3,1,3,313,Promising,5
3930,3930,1575.0,258,19,28023.0,1,2,1,121,Hibernating,1
3931,3931,1573.0,47,29,60966.0,3,2,2,322,Potential loyalists,5
3932,3932,1566.0,103,6,61795.0,2,1,2,212,Hibernating,5
3933,3933,1563.0,113,16,76815.0,2,1,2,212,Hibernating,5
3934,3934,1561.0,311,4,15568.0,1,1,1,111,Hibernating,1
3935,3935,1559.0,191,22,13828.0,1,2,1,121,Hibernating,1
3936,3936,1546.0,307,9,18894.0,1,1,1,111,Hibernating,1
3937,3937,1545.0,367,5,9228.0,1,1,1,111,Hibernating,1
3938,3938,1543.0,28,12,161344.0,3,1,3,313,Promising,5
3939,3939,1537.0,26,1,34944.0,3,1,1,311,Promising,5
3940,3940,1536.0,221,3,33816.0,1,1,1,111,Hibernating,1
3941,3941,1530.0,26,14,58676.0,3,1,2,312,Promising,5
3942,3942,1520.0,121,8,17617.0,2,1,1,211,Hibernating,5
3943,3943,1518.0,132,20,177300.0,2,2,3,223,Hibernating,5
3944,3944,1516.0,150,25,80191.0,1,2,2,122,Hibernating,1
3945,3945,1512.0,219,5,7542.0,1,1,1,111,Hibernating,1
3946,3946,1507.0,299,7,17106.0,1,1,1,111,Hibernating,1
3947,3947,1501.0,193,11,66077.0,1,1,2,112,Hibernating,1
3948,3948,1499.0,359,4,8157.0,1,1,1,111,Hibernating,1
3949,3949,1498.0,296,4,11970.0,1,1,1,111,Hibernating,1
3950,3950,1489.0,368,11,23380.0,1,1,1,111,Hibernating,1
3951,3951,1488.0,6,9,27672.0,4,1,1,411,New customers,5
3952,3952,1487.0,216,6,13498.0,1,1,1,111,Hibernating,1
3953,3953,1485.0,169,1,5136.0,1,1,1,111,Hibernating,1
3954,3954,1480.0,39,6,14778.0,3,1,1,311,Promising,5
3955,3955,1479.0,128,71,110450.0,2,3,3,233,At risk,5
3956,3956,1476.0,220,6,15558.0,1,1,1,111,Hibernating,1
3957,3957,1475.0,243,14,38856.0,1,1,1,111,Hibernating,1
3958,3958,1466.0,164,12,37517.0,1,1,1,111,Hibernating,1
3959,3959,1465.0,244,8,22743.0,1,1,1,111,Hibernating,1
3960,3960,1459.0,108,8,26668.0,2,1,1,211,Hibernating,5
3961,3961,1454.0,54,33,253216.0,2,2,4,224,Hibernating,5
3962,3962,1451.0,118,13,89294.0,2,1,3,213,Hibernating,5
3963,3963,1450.0,27,3,6260.0,3,1,1,311,Promising,5
3964,3964,1446.0,41,5,18228.0,3,1,1,311,Promising,5
3965,3965,1441.0,9,47,104944.0,4,3,3,433,Champions,5
3966,3966,1440.0,214,16,53474.0,1,1,2,112,Hibernating,1
3967,3967,1436.0,31,32,66913.0,3,2,2,322,Potential loyalists,5
3968,3968,1434.0,197,8,14544.0,1,1,1,111,Hibernating,1
3969,3969,1429.0,226,10,15960.0,1,1,1,111,Hibernating,1
3970,3970,1425.0,155,17,38063.0,1,1,1,111,Hibernating,1
3971,3971,1422.0,143,5,16202.0,2,1,1,211,Hibernating,5
3972,3972,1411.0,235,16,34381.0,1,1,1,111,Hibernating,1
3973,3973,1410.0,184,10,27340.0,1,1,1,111,Hibernating,1
3974,3974,1407.0,329,8,20847.0,1,1,1,111,Hibernating,1
3975,3975,1406.0,374,9,17633.0,1,1,1,111,Hibernating,1
3976,3976,1392.0,249,21,76886.0,1,2,2,122,Hibernating,1
3977,3977,1384.0,91,9,155680.0,2,1,3,213,Hibernating,5
3978,3978,1381.0,11,87,245034.0,4,3,4,434,Champions,5
3979,3979,1380.0,95,10,17337.0,2,1,1,211,Hibernating,5
3980,3980,1376.0,61,37,112072.0,2,2,3,223,Hibernating,5
3981,3981,1375.0,221,2,19752.0,1,1,1,111,Hibernating,1
3982,3982,1373.0,107,6,41114.0,2,1,2,212,Hibernating,5
3983,3983,1372.0,203,7,163280.0,1,1,3,113,Hibernating,1
3984,3984,1370.0,68,42,106222.0,2,3,3,233,At risk,5
3985,3985,1367.0,32,65,259588.0,3,3,4,334,Loyal customers,5
3986,3986,1366.0,332,3,20166.0,1,1,1,111,Hibernating,1
3987,3987,1360.0,298,31,67577.0,1,2,2,122,Hibernating,1
3988,3988,1358.0,34,26,18334.0,3,2,1,321,Potential loyalists,5
3989,3989,1357.0,11,29,52999.0,4,2,2,422,Potential loyalists,5
3990,3990,1354.0,276,25,14751.0,1,2,1,121,Hibernating,1
3991,3991,1351.0,174,25,36425.0,1,2,1,121,Hibernating,1
3992,3992,1340.0,234,3,16640.0,1,1,1,111,Hibernating,1
3993,3993,1339.0,84,5,53036.0,2,1,2,212,Hibernating,5
3994,3994,1325.0,61,46,90653.0,2,3,3,233,At risk,5
3995,3995,1324.0,124,44,89151.0,2,3,3,233,At risk,5
3996,3996,1323.0,10,15,86422.0,4,1,3,413,New customers,5
3997,3997,1321.0,85,5,111164.0,2,1,3,213,Hibernating,5
3998,3998,1318.0,145,3,13704.0,1,1,1,111,Hibernating,5
3999,3999,1313.0,16,10,95841.0,4,1,3,413,New customers,5
4000,4000,1311.0,73,9,18446.0,2,1,1,211,Hibernating,5
4001,4001,1307.0,155,21,26096.0,1,2,1,121,Hibernating,1
4002,4002,1298.0,326,1,8352.0,1,1,1,111,Hibernating,1
4003,4003,1297.0,58,14,23739.0,2,1,1,211,Hibernating,5
4004,4004,1290.0,37,4,6492.0,3,1,1,311,Promising,5
4005,4005,1284.0,33,13,19462.0,3,1,1,311,Promising,5
4006,4006,1282.0,321,24,29822.0,1,2,1,121,Hibernating,1
4007,4007,1280.0,267,7,17433.0,1,1,1,111,Hibernating,1
4008,4008,1273.0,107,10,79132.0,2,1,2,212,Hibernating,5
4009,4009,1272.0,66,6,12644.0,2,1,1,211,Hibernating,5
4010,4010,1271.0,128,4,33890.0,2,1,1,211,Hibernating,5
4011,4011,1269.0,1,210,1767931.0,4,4,4,444,Champions,0
4012,4012,1265.0,9,32,152704.0,4,2,3,423,Potential loyalists,5
4013,4013,1264.0,285,13,30426.0,1,1,1,111,Hibernating,1
4014,4014,1263.0,110,6,195522.0,2,1,3,213,Hibernating,5
4015,4015,1259.0,38,6,17888.0,3,1,1,311,Promising,5
4016,4016,1257.0,177,28,17031.0,1,2,1,121,Hibernating,1
4017,4017,1255.0,29,66,174196.0,3,3,3,333,Loyal customers,5
4018,4018,1250.0,64,15,57438.0,2,1,2,212,Hibernating,5
4019,4019,1248.0,124,16,37972.0,2,1,1,211,Hibernating,5
4020,4020,1238.0,280,11,40452.0,1,1,2,112,Hibernating,1
4021,4021,1227.0,44,121,388165.0,3,4,4,344,Loyal customers,5
4022,4022,1226.0,31,5,10714.0,3,1,1,311,Promising,5
4023,4023,1225.0,13,83,130982.0,4,3,3,433,Champions,5
4024,4024,1223.0,66,41,199572.0,2,2,3,223,Hibernating,5
4025,4025,1216.0,63,11,26950.0,2,1,1,211,Hibernating,5
4026,4026,1214.0,16,15,36851.0,4,1,1,411,New customers,5
4027,4027,1213.0,209,10,43178.0,1,1,2,112,Hibernating,1
4028,4028,1210.0,289,11,33686.0,1,1,1,111,Hibernating,1
4029,4029,1209.0,72,15,25157.0,2,1,1,211,Hibernating,5
4030,4030,1206.0,152,2,10530.0,1,1,1,111,Hibernating,1
4031,4031,1204.0,22,11,21924.0,3,1,1,311,Promising,5
4032,4032,1203.0,22,12,29006.0,3,1,1,311,Promising,5
4033,4033,1197.0,9,19,344286.0,4,2,4,424,Potential loyalists,5
4034,4034,1192.0,365,3,13024.0,1,1,1,111,Hibernating,1
4035,4035,1191.0,69,5,10984.0,2,1,1,211,Hibernating,5
4036,4036,1190.0,81,11,81029.0,2,1,2,212,Hibernating,5
4037,4037,1188.0,18,49,115174.0,4,3,3,433,Champions,5
4038,4038,1186.0,37,7,10592.0,3,1,1,311,Promising,5
4039,4039,1184.0,180,26,53032.0,1,2,2,122,Hibernating,1
4040,4040,1178.0,171,9,90573.0,1,1,3,113,Hibernating,1
4041,4041,1177.0,12,27,53560.0,4,2,2,422,Potential loyalists,5
4042,4042,1172.0,54,20,45394.0,2,2,2,222,Hibernating,5
4043,4043,1171.0,352,7,21663.0,1,1,1,111,Hibernating,1
4044,4044,1169.0,50,30,165454.0,3,2,3,323,Potential loyalists,5
4045,4045,1168.0,51,18,38358.0,3,2,1,321,Potential loyalists,5
4046,4046,1162.0,193,43,95215.0,1,3,3,133,At risk,1
4047,4047,1153.0,94,15,47906.0,2,1,2,212,Hibernating,5
4048,4048,1152.0,120,40,78040.0,2,2,2,222,Hibernating,5
4049,4049,1151.0,205,19,43402.0,1,2,2,122,Hibernating,1
4050,4050,1142.0,89,3,18624.0,2,1,1,211,Hibernating,5
4051,4051,1141.0,66,7,13848.0,2,1,1,211,Hibernating,5
4052,4052,1139.0,359,18,63012.0,1,2,2,122,Hibernating,1
4053,4053,1138.0,121,23,45069.0,2,2,2,222,Hibernating,5
4054,4054,1131.0,59,30,60914.0,2,2,2,222,Hibernating,5
4055,4055,1126.0,58,11,24095.0,2,1,1,211,Hibernating,5
4056,4056,1125.0,169,14,66430.0,1,1,2,112,Hibernating,1
4057,4057,1119.0,102,5,232600.0,2,1,4,214,Hibernating,5
4058,4058,1117.0,65,9,38876.0,2,1,1,211,Hibernating,5
4059,4059,1114.0,254,1,8600.0,1,1,1,111,Hibernating,1
4060,4060,1109.0,24,3,6372.0,3,1,1,311,Promising,5
4061,4061,1106.0,23,15,32738.0,3,1,1,311,Promising,5
4062,4062,1105.0,58,93,49218.0,2,3,2,232,At risk,5
4063,4063,1104.0,177,10,24830.0,1,1,1,111,Hibernating,1
4064,4064,1092.0,185,10,55611.0,1,1,2,112,Hibernating,1
4065,4065,1090.0,306,12,16826.0,1,1,1,111,Hibernating,1
4066,4066,1087.0,64,10,28848.0,2,1,1,211,Hibernating,5
4067,4067,1086.0,55,13,177752.0,2,1,3,213,Hibernating,5
4068,4068,1084.0,257,17,35476.0,1,1,1,111,Hibernating,1
4069,4069,1082.0,67,23,42847.0,2,2,2,222,Hibernating,5
4070,4070,1080.0,117,39,89832.0,2,2,3,223,Hibernating,5
4071,4071,1078.0,68,13,24037.0,2,1,1,211,Hibernating,5
4072,4072,1077.0,130,11,199700.0,2,1,3,213,Hibernating,5
4073,4073,1076.0,5,44,76546.0,4,3,2,432,Champions,5
4074,4074,1075.0,76,31,49819.0,2,2,2,222,Hibernating,5
4075,4075,1073.0,10,31,371170.0,4,2,4,424,Potential loyalists,5
4076,4076,1067.0,82,22,45131.0,2,2,2,222,Hibernating,5
4077,4077,1061.0,64,15,190896.0,2,1,3,213,Hibernating,5
4078,4078,1060.0,219,7,48304.0,1,1,2,112,Hibernating,1
4079,4079,1057.0,35,25,78531.0,3,2,2,322,Potential loyalists,5
4080,4080,1053.0,152,12,35080.0,1,1,1,111,Hibernating,1
4081,4081,1047.0,381,1,8127.999999999999,1,1,1,111,Hibernating,1
4082,4082,1046.0,163,25,54676.0,1,2,2,122,Hibernating,1
4083,4083,1041.0,241,23,56822.0,1,2,2,122,Hibernating,1
4084,4084,1040.0,23,3,23076.0,3,1,1,311,Promising,5
4085,4085,1029.0,218,6,22258.0,1,1,1,111,Hibernating,1
4086,4086,1020.0,247,10,42674.0,1,1,2,112,Hibernating,1
4087,4087,1019.0,220,13,31803.0,1,1,1,111,Hibernating,1
4088,4088,1018.0,35,8,25044.0,3,1,1,311,Promising,5
4089,4089,1014.0,303,20,44267.0,1,2,2,122,Hibernating,1
4090,4090,1011.0,326,1,10049.999999999998,1,1,1,111,Hibernating,1
4091,4091,1009.0,156,14,32972.0,1,1,1,111,Hibernating,1
4092,4092,1002.0,64,6,111008.0,2,1,3,213,Hibernating,5
4093,4093,999.0,286,30,8985.0,1,2,1,121,Hibernating,1
4094,4094,998.0,191,3,6302.0,1,1,1,111,Hibernating,1
4095,4095,992.0,303,6,22267.0,1,1,1,111,Hibernating,1
4096,4096,991.0,76,25,49196.0,2,2,2,222,Hibernating,5
4097,4097,990.0,51,9,32918.0,3,1,1,311,Promising,5
4098,4098,986.0,180,13,23450.0,1,1,1,111,Hibernating,1
4099,4099,975.0,257,23,41181.0,1,2,2,122,Hibernating,1
4100,4100,973.0,121,5,35050.0,2,1,1,211,Hibernating,5
4101,4101,968.0,17,8,18081.0,4,1,1,411,New customers,5
4102,4102,967.0,53,100,101468.0,2,3,3,233,At risk,5
4103,4103,962.0,102,10,242100.0,2,1,4,214,Hibernating,5
4104,4104,955.0,175,13,31318.0,1,1,1,111,Hibernating,1
4105,4105,954.0,41,44,69579.0,3,3,2,332,Loyal customers,5
4106,4106,946.0,65,23,54495.0,2,2,2,222,Hibernating,5
4107,4107,942.0,48,40,21692.0,3,2,1,321,Potential loyalists,5
4108,4108,938.0,43,16,28848.0,3,1,1,311,Promising,5
4109,4109,935.0,15,21,42546.0,4,2,2,422,Potential loyalists,5
4110,4110,933.0,64,8,85048.0,2,1,2,212,Hibernating,5
4111,4111,930.0,311,10,12830.0,1,1,1,111,Hibernating,1
4112,4112,918.0,20,38,31788.0,3,2,1,321,Potential loyalists,5
4113,4113,908.0,320,4,9795.0,1,1,1,111,Hibernating,1
4114,4114,902.0,44,25,136670.0,3,2,3,323,Potential loyalists,5
4115,4115,896.0,81,15,34896.0,2,1,1,211,Hibernating,5
4116,4116,894.0,15,6,77516.0,4,1,2,412,New customers,5
4117,4117,893.0,41,27,84999.0,3,2,2,322,Potential loyalists,5
4118,4118,891.0,31,5,14824.0,3,1,1,311,Promising,5
4119,4119,888.0,81,8,13722.0,2,1,1,211,Hibernating,5
4120,4120,883.0,75,4,18004.0,2,1,1,211,Hibernating,5
4121,4121,882.0,127,10,26526.0,2,1,1,211,Hibernating,5
4122,4122,878.0,245,12,12483.0,1,1,1,111,Hibernating,1
4123,4123,872.0,18,18,42180.0,4,2,2,422,Potential loyalists,5
4124,4124,869.0,19,42,183846.0,4,3,3,433,Champions,5
4125,4125,866.0,10,48,246492.0,4,3,4,434,Champions,5
4126,4126,859.0,59,34,76621.0,2,2,2,222,Hibernating,5
4127,4127,856.0,242,8,34390.0,1,1,1,111,Hibernating,1
4128,4128,852.0,204,15,34265.0,1,1,1,111,Hibernating,1
4129,4129,849.0,195,86,195048.0,1,3,3,133,At risk,1
4130,4130,845.0,101,10,20740.0,2,1,1,211,Hibernating,5
4131,4131,840.0,254,9,17798.0,1,1,1,111,Hibernating,1
4132,4132,833.0,269,2,59093.0,1,1,2,112,Hibernating,1
4133,4133,827.0,92,13,38360.0,2,1,1,211,Hibernating,5
4134,4134,824.0,3,12,23428.0,4,1,1,411,New customers,5
4135,4135,817.0,21,29,97152.0,3,2,3,323,Potential loyalists,5
4136,4136,812.0,151,8,20468.0,1,1,1,111,Hibernating,1
4137,4137,811.0,65,16,35250.0,2,1,1,211,Hibernating,5
4138,4138,806.0,108,18,24307.0,2,2,1,221,Hibernating,5
4139,4139,803.0,78,27,66206.1,2,2,2,222,Hibernating,5
4140,4140,802.0,6,11,30336.0,4,1,1,411,New customers,5
4141,4141,794.0,204,1,6044.0,1,1,1,111,Hibernating,1
4142,4142,791.0,132,35,81321.0,2,2,2,222,Hibernating,5
4143,4143,790.0,330,35,68814.0,1,2,2,122,Hibernating,1
4144,4144,788.0,281,15,29465.0,1,1,1,111,Hibernating,1
4145,4145,778.0,52,1,19584.0,3,1,1,311,Promising,5
4146,4146,776.0,72,10,17035.0,2,1,1,211,Hibernating,5
4147,4147,752.0,15,21,44904.0,4,2,2,422,Potential loyalists,5
4148,4148,745.0,4,21,86097.0,4,2,2,422,Potential loyalists,5
4149,4149,743.0,78,11,80554.0,2,1,2,212,Hibernating,5
4150,4150,731.0,130,1,1800.0,2,1,1,211,Hibernating,5
4151,4151,728.0,162,1,6745.0,1,1,1,111,Hibernating,1
4152,4152,724.0,3,2,38352.0,4,1,1,411,New customers,5
4153,4153,722.0,141,5,12246.0,2,1,1,211,Hibernating,5
4154,4154,721.0,362,10,23126.0,1,1,1,111,Hibernating,1
4155,4155,720.0,190,54,112077.0,1,3,3,133,At risk,1
4156,4156,719.0,39,31,72750.0,3,2,2,322,Potential loyalists,5
4157,4157,718.0,156,42,47935.0,1,3,2,132,At risk,1
4158,4158,716.0,331,13,25128.0,1,1,1,111,Hibernating,1
4159,4159,712.0,80,9,16870.0,2,1,1,211,Hibernating,5
4160,4160,710.0,20,8,33994.0,3,1,1,311,Promising,5
4161,4161,709.0,65,30,66685.0,2,2,2,222,Hibernating,5
4162,4162,705.0,372,1,59200.0,1,1,2,112,Hibernating,1
4163,4163,697.0,269,9,106684.0,1,1,3,113,Hibernating,1
4164,4164,696.0,62,8,64478.0,2,1,2,212,Hibernating,5
4165,4165,692.0,10,13,50530.0,4,1,2,412,New customers,5
4166,4166,690.0,94,23,102696.0,2,2,3,223,Hibernating,5
4167,4167,688.0,23,25,68532.0,3,2,2,322,Potential loyalists,5
4168,4168,685.0,93,27,13856.0,2,2,1,221,Hibernating,5
4169,4169,683.0,114,13,34020.0,2,1,1,211,Hibernating,5
4170,4170,682.0,97,66,81157.0,2,3,2,232,At risk,5
4171,4171,681.0,262,22,49778.0,1,2,2,122,Hibernating,1
4172,4172,680.0,22,31,79210.0,3,2,2,322,Potential loyalists,5
4173,4173,673.0,84,2,43800.0,2,1,2,212,Hibernating,5
4174,4174,672.0,202,9,31091.0,1,1,1,111,Hibernating,1
4175,4175,671.0,274,16,13306.0,1,1,1,111,Hibernating,1
4176,4176,670.0,4,32,805712.0,4,2,4,424,Potential loyalists,5
4177,4177,668.0,201,5,21256.0,1,1,1,111,Hibernating,1
4178,4178,666.0,80,21,89601.0,2,2,3,223,Hibernating,5
4179,4179,664.0,132,4,66686.0,2,1,2,212,Hibernating,5
4180,4180,663.0,272,5,46468.0,1,1,2,112,Hibernating,1
4181,4181,662.0,57,90,228883.0,2,3,4,234,At risk,5
4182,4182,659.0,94,22,47372.0,2,2,2,222,Hibernating,5
4183,4183,656.0,16,8,34464.0,4,1,1,411,New customers,5
4184,4184,650.0,142,3,8028.0,2,1,1,211,Hibernating,5
4185,4185,649.0,62,29,14015.0,2,2,1,221,Hibernating,5
4186,4186,646.0,14,2,12186.000000000002,4,1,1,411,New customers,5
4187,4187,643.0,271,1,7248.0,1,1,1,111,Hibernating,1
4188,4188,640.0,46,11,24002.0,3,1,1,311,Promising,5
4189,4189,638.0,65,17,32082.0,2,1,1,211,Hibernating,5
4190,4190,633.0,27,32,19853.0,3,2,1,321,Potential loyalists,5
4191,4191,632.0,66,13,84480.0,2,1,2,212,Hibernating,5
